,config.variables.CHANNEL_24,country,config.variables.SHUTDOWN_24,description,msn,type,config.variables.CHANNEL_5,mac,network,config.variables.VLAN_1_IP,config.variables.POWER_5,status_time,config.variables.VLAN_1_PREFIX6,config.variables.DISPLAY_NAME,tower,config.variables.VLAN_1_IP6,product,managed_account,location.type,ap_group,ip,config.variables.DEFAULT_GW6,config.variables.VLAN_1_MASK,config.variables.POWER_24,config.variables.VLAN_1_MODE6,config.variables.LOCATION,config.version,config.variables.VLAN_1_MODE,site,registration_date,@timestamp,config.variables.DNS_SERVER6_2,config.variables.DNS_SERVER_2,config.variables.DNS_SERVER6_1,config.variables.DNS_SERVER_1,name,site_id,location.coordinates,config.variables.SHUTDOWN_5,config.variables.DEFAULT_GW,status
131,,CO,,48095-ZGYO784-AP-INT,W8WJ039VWJJ7,wifi-enterprise,,BC:E6:7C:5E:66:C3,TOLIMA,,,317869.0,,,,,cnPilot e410,,Point,INDOOR,172.25.49.203,,,,,,,,48095-ZGYO784 CAJAMARCA VDA LOS TUNJOS,2021-04-23 13:44:52,2021-06-21T09:48:13.818332,,,,,48095-ZGYO784-AP-INT,48095-ZGYO784,8.21459655,,,offline
132,,CO,,48095-ZGYO784-AP-EXT1,W8WE06SW30Q3,wifi-enterprise,,BC:E6:7C:4E:7E:CC,TOLIMA,,,317869.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.204,,,,,,,,48095-ZGYO784 CAJAMARCA VDA LOS TUNJOS,2021-04-23 14:38:55,2021-06-21T09:48:13.818332,,,,,48095-ZGYO784-AP-EXT1,48095-ZGYO784,-73.14283986,,,offline
133,,CO,,48095-ZGYO784-AP-EXT2,W8WE064LPPM0,wifi-enterprise,,BC:E6:7C:4E:3D:DF,TOLIMA,,,317869.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.205,,,,,,,,48095-ZGYO784 CAJAMARCA VDA LOS TUNJOS,2021-04-23 14:44:56,2021-06-21T09:48:13.818332,,,,,48095-ZGYO784-AP-EXT2,48095-ZGYO784,8.21459655,,,offline
134,,CO,,INDOOR-JUAN-FRIO-10000540,W8WK047158RD,wifi-enterprise,,BC:E6:7C:EC:A9:74,NORTE DE SANTANDER,,,3164706.0,,,,,cnPilot e410,,Point,INDOOR,172.25.49.235,,,,,,,,70614-ZGYO773-VILLA DEL ROSARIO JUAN FRIO,2021-04-25 13:11:08,2021-06-21T09:48:13.818332,,,,,INDOOR-JUAN-FRIO-10000540,70614-ZGYO773,-76.45617837,,,offline
135,,CO,,OUTDOOR1-JUAN-FRIO-10000540,W8WE06QX4DPZ,wifi-enterprise,,BC:E6:7C:4E:7E:91,NORTE DE SANTANDER,,,3164727.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.236,,,,,,,,70614-ZGYO773-VILLA DEL ROSARIO JUAN FRIO,2021-04-25 13:15:49,2021-06-21T09:48:13.818332,,,,,OUTDOOR1-JUAN-FRIO-10000540,70614-ZGYO773,8.64452247,,,offline
136,,CO,,OUTDOOR2-JUAN-FRIO-10000540,W8WE06TP1Q60,wifi-enterprise,,BC:E6:7C:4E:7E:E4,NORTE DE SANTANDER,,,3164706.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.237,,,,,,,,70614-ZGYO773-VILLA DEL ROSARIO JUAN FRIO,2021-04-25 14:25:54,2021-06-21T09:48:13.818332,,,,,OUTDOOR2-JUAN-FRIO-10000540,70614-ZGYO773,-73.25338208,,,offline
137,,CO,,48164-ZGYO701-AP-EXT-1,W8WL039S7W77,wifi-enterprise,,BC:A9:93:00:30:81,TOLIMA,,,1590082.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.37.173,,,,,,1,,48164-ZGYO701-SAN-JOSE-DE-LAS-HERMOSAS,2021-04-26 18:37:23,2021-06-21T09:48:13.818332,,,,,OUTDOOR-SAN-JOSE-DE-LAS-HERMOSAS-10006430,48164-ZGYO701,8.10283304,,,offline
138,,CO,,48164-ZGYO701-AP-INT,W8WK04XM7CJZ,wifi-enterprise,,BC:E6:7C:EC:DD:FC,TOLIMA,,,1590082.0,,,,,cnPilot e410,,Point,INDOOR,172.25.37.171,,,,,,,,48164-ZGYO701-SAN-JOSE-DE-LAS-HERMOSAS,2021-04-26 19:33:38,2021-06-21T09:48:13.818332,,,,,INDOOR1-SAN-JOSE-DE-LAS-HERMOSAS-10006430,48164-ZGYO701,-73.25338208,,,offline
139,,CO,,OUTDOOR2-VDA-SAN-JAVIER-10007434,W8WL0490RD0P,wifi-enterprise,,BC:A9:93:00:97:ED,TOLIMA,,,1590052.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.37.172,,,,,,1,,48164-ZGYO701-SAN-JOSE-DE-LAS-HERMOSAS,2021-04-26 18:56:09,2021-06-21T09:48:13.818332,,,,,OUTDOOR1-SAN-JOSE-DE-LAS-HERMOSAS-10006430,48164-ZGYO701,8.10283304,,,offline
140,,CO,,INDOOR-PROVIDENCIA-10006752,W8TL0D836SLH,wifi-enterprise,,58:C1:7A:0F:30:5E,SUCRE,,,701091.0,,,,,cnPilot e410,,Point,INDOOR,172.25.41.147,,,,,,,,47073-ZGYO099-PROVIDENCIA-BUENAVISTA,2021-04-27 19:15:44,2021-06-21T09:48:13.818332,,,,,47073-ZGYO099-AP-INT,47073-ZGYO099,-73.25338208,,,offline
141,,CO,,,W8WL03FV32ZQ,wifi-enterprise,,BC:A9:93:00:30:FB,SUCRE,,,4381140.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.37,,,,,,,,47242-ZGYO296 LOS PALMITOS VDA HATILLO,2021-04-30 18:29:57,2021-06-21T09:48:13.818332,,,,,47242-ZGYO296-AP-EXT1,47242-ZGYO296,8.10283304,,,offline
142,,CO,,OUTDOOR2-PROVIDENCIA-10006752,W8WL03KQ47SN,wifi-enterprise,,BC:A9:93:00:31:6F,SUCRE,,,701091.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.148,,,,,,1,,47073-ZGYO099-PROVIDENCIA-BUENAVISTA,2021-04-28 09:11:19,2021-06-21T09:48:13.818332,,,,,47073-ZGYO099-AP-EXT2,47073-ZGYO099,-73.27560166,,,offline
143,,CO,,OUTDOOR1-PROVIDENCIA-10006752,W8WE069JWL7M,wifi-enterprise,,BC:E6:7C:4E:3E:73,SUCRE,,,701091.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.149,,,,,,,,47073-ZGYO099-PROVIDENCIA-BUENAVISTA,2021-04-28 11:30:31,2021-06-21T09:48:13.818332,,,,,47073-ZGYO099-AP-EXT1,47073-ZGYO099,8.08590136,,,offline
144,,CO,,,W8WL04KBWDV6,wifi-enterprise,,BC:A9:93:00:98:E7,TOLIMA,,,344860.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.4,,,,,,,,49435-ZGYO736 SAN LUIS VDA TOMIN,2021-05-01 15:11:33,2021-06-21T09:48:13.818332,,,,,49435-ZGYO736-AP-EXT1,49435-ZGYO736,-73.27560166,,,offline
145,,CO,,,W8WE05ZFJV7F,wifi-enterprise,,BC:E6:7C:4E:3D:44,SANTANDER,,,231769.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.140,,,,,,,,46064-ZGYO399 VEREDA PUENTES OCAMONTE,2021-05-02 19:25:44,2021-06-21T09:48:13.818332,,,,,46064-ZGYO399-AP-EXT2,46064-ZGYO399,8.08590136,,,offline
146,,CO,,,W8WE069QFQPS,wifi-enterprise,,BC:E6:7C:4E:3E:79,SANTANDER,,,231709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.141,,,,,,,,46064-ZGYO399 VEREDA PUENTES OCAMONTE,2021-05-02 19:26:11,2021-06-21T09:48:13.818332,,,,,46064-ZGYO399-AP-EXT1,46064-ZGYO399,-73.27560166,,,offline
147,,CO,,,W8WK07JXTF20,wifi-enterprise,,BC:E6:7C:EE:2E:75,SANTANDER,,,231769.0,,,,,cnPilot e410,,Point,INDOOR,172.25.41.139,,,,,,,,46064-ZGYO399 VEREDA PUENTES OCAMONTE,2021-05-02 21:05:51,2021-06-21T09:48:13.818332,,,,,46064-ZGYO399-AP-INT,46064-ZGYO399,8.08590136,,,offline
148,,CO,,55094-ZGYO653-AP-EXT1,W8WL02ZL97K8,wifi-enterprise,,BC:E6:7C:EF:FD:3F,HUILA,,,26148.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.165,,,,,,1,,55094-ZGYO653-AGRADO-LA CANADA,2021-05-04 10:00:40,2021-06-21T09:48:13.818332,,,,,55094-ZGYO653-AP-EXT1,55094-ZGYO653,-75.1867473,,,offline
149,,CO,,55094-ZGYO653-AP-EXT2,W8WL032155TF,wifi-enterprise,,BC:E6:7C:EF:FD:88,HUILA,,,26148.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.164,,,,,,,,55094-ZGYO653-AGRADO-LA CANADA,2021-05-04 10:01:16,2021-06-21T09:48:13.818332,,,,,55094-ZGYO653-AP-EXT2,55094-ZGYO653,3.7837191,,,offline
150,,CO,,55094-ZGYO653-AP-INT,W8WK064T0J9R,wifi-enterprise,,BC:E6:7C:ED:8B:C2,HUILA,,,26148.0,,,,,cnPilot e410,,Point,INDOOR,172.25.29.163,,,,,,,,55094-ZGYO653-AGRADO-LA CANADA,2021-05-04 10:38:12,2021-06-21T09:48:13.818332,,,,,55094-ZGYO653-AP-INT,55094-ZGYO653,-75.1867473,,,offline
151,,CO,,49459-ZGYO664-AP-INT,W8WJ00QJRXLQ,wifi-enterprise,,BC:E6:7C:5D:21:8F,TOLIMA,,,978073.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.19,,,,,,,,49459-ZGYO664 VDA CORDIALIDAD,2021-05-04 12:10:29,2021-06-21T09:48:13.818332,,,,,49459-ZGYO664-AP-INT,49459-ZGYO664,3.7837191,,,offline
152,,CO,,49459-ZGYO664-AP-OUT2,W8WL03622NHG,wifi-enterprise,,BC:E6:7C:EF:FE:01,TOLIMA,,,978041.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.21,,,,,,,,49459-ZGYO664 VDA CORDIALIDAD,2021-05-04 12:15:21,2021-06-21T09:48:13.818332,,,,,49459-ZGYO664-AP-OUT2,49459-ZGYO664,-75.1867473,,,offline
153,,CO,,49459-ZGYO664-AP-OUT1,W8WL037MDBM6,wifi-enterprise,,BC:E6:7C:EF:FE:30,TOLIMA,,,978073.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.20,,,,,,,,49459-ZGYO664 VDA CORDIALIDAD,2021-05-04 12:24:29,2021-06-21T09:48:13.818332,,,,,49459-ZGYO664-AP-OUT1,49459-ZGYO664,3.7837191,,,offline
154,,CO,,,W8WK07BPCL0B,wifi-enterprise,,BC:E6:7C:EE:2D:BA,SANTANDER,,,63288.0,,,,,cnPilot e410,,Point,INDOOR,172.25.125.3,,,,,,,,45681-ZZZY073 VEREDA PUENTES Y NARANJOS,2021-05-04 19:19:26,2021-06-21T09:48:13.818332,,,,,45681-ZZZY073-AP-INT,45681-ZZZY073 GUAVATA,-75.75395038,,,offline
155,,CO,,,W8WF00S9KBHM,wifi-enterprise,,BC:E6:7C:4F:47:08,SANTANDER,,,401870.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.125.4,,,,,,,,45681-ZZZY073 VEREDA PUENTES Y NARANJOS,2021-05-04 19:38:25,2021-06-21T09:48:13.818332,,,,,45681-ZZZY073-AP-EXT2,45681-ZZZY073 GUAVATA,2.56003284,,,offline
156,,CO,,,W8WF00VNNPKG,wifi-enterprise,,BC:E6:7C:4F:47:4F,SANTANDER,,,63288.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.125.5,,,,,,,,45681-ZZZY073 VEREDA PUENTES Y NARANJOS,2021-05-04 19:39:08,2021-06-21T09:48:13.818332,,,,,45681-ZZZY073-AP-EXT1,45681-ZZZY073 GUAVATA,-75.75395038,,,offline
157,,CO,,,W8WH07X9VSN8,wifi-enterprise,,BC:E6:7C:5B:B0:52,SANTANDER,,,231949.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.93,,,,,,,,45028-ZGYO212 CHARALA TINAGA ALTO,2021-05-06 18:17:17,2021-06-21T09:48:13.818332,,,,,45028-ZGYO212-AP-EXT2,45028-ZGYO212,2.56003284,,,offline
158,,CO,,,W8WH077BDNJQ,wifi-enterprise,,BC:E6:7C:5B:7B:DD,SANTANDER,,,231949.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.92,,,,,,,,45028-ZGYO212 CHARALA TINAGA ALTO,2021-05-06 18:16:46,2021-06-21T09:48:13.818332,,,,,45028-ZGYO212-AP-EXT1,45028-ZGYO212,-74.8667,,,offline
159,,CO,,,W8WK04L5BGRH,wifi-enterprise,,BC:E6:7C:EC:AA:C2,SANTANDER,,,231949.0,,,,,cnPilot e410,,Point,INDOOR,172.25.41.91,,,,,,,,45028-ZGYO212 CHARALA TINAGA ALTO,2021-05-06 18:35:00,2021-06-21T09:48:13.818332,,,,,45028-ZGYO212-AP-INT,45028-ZGYO212,4.83333,,,offline
160,,CO,,,W8WJ0501HQT0,wifi-enterprise,,BC:E6:7C:5F:39:D4,TOLIMA,,,82608.0,,,,,cnPilot e410,,Point,INDOOR,172.25.33.99,,,,,,,,47905-ZGYO563 ALVARADO TOTARITO,2021-05-07 09:31:18,2021-06-21T09:48:13.818332,,,,,47905-ZGYO563-AP-INT,47905-ZGYO563,-74.8667,,,offline
161,,CO,,,W8WL03MCSS8C,wifi-enterprise,,BC:A9:93:00:31:A0,TOLIMA,,,82608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.100,,,,,,1,,47905-ZGYO563 ALVARADO TOTARITO,2021-05-07 09:31:59,2021-06-21T09:48:13.818332,,,,,47905-ZGYO53-AP-EXT1,47905-ZGYO563,4.83333,,,offline
162,,CO,,,W8WL03LZ5FRD,wifi-enterprise,,BC:A9:93:00:31:94,TOLIMA,,,82548.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.101,,,,,,1,,47905-ZGYO563 ALVARADO TOTARITO,2021-05-07 09:32:33,2021-06-21T09:48:13.818332,,,,,OUTDOOR_N2_TOTARITO,47905-ZGYO563,-75.75395038,,,offline
163,,CO,,47609-ZGYO881-AP-EXT2,W8WL034JKV7J,wifi-enterprise,,BC:E6:7C:EF:FD:D3,SUCRE,,,3647928.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.117.85,,,,,,,,47609-ZGYO881-SAN PEDRO-VEREDA EL CARMEN,2021-05-07 14:34:45,2021-06-21T09:48:13.818332,,,,,47609-ZGYO881-AP-EXT2,47609-ZGYO881,2.56003284,,,offline
164,,CO,,47609-ZGYO881-AP-INT,W8WK049PWV8R,wifi-enterprise,,BC:E6:7C:EC:A9:C4,SUCRE,,,3647928.0,,,,,cnPilot e410,,Point,INDOOR,172.25.117.83,,,,,,,,47609-ZGYO881-SAN PEDRO-VEREDA EL CARMEN,2021-05-07 14:34:51,2021-06-21T09:48:13.818332,,,,,47609-ZGYO881-AP-INT,47609-ZGYO881,-73.20020307,,,offline
165,,CO,,47609-ZGYO881-AP-EXT1,W8WL037ZRN3Q,wifi-enterprise,,BC:E6:7C:EF:FE:3A,SUCRE,,,3647946.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.117.84,,,,,,1,,47609-ZGYO881-SAN PEDRO-VEREDA EL CARMEN,2021-05-07 14:32:23,2021-06-21T09:48:13.818332,,,,,47609-ZGYO881-AP-EXT1,47609-ZGYO881,8.0614101,,,offline
166,,CO,,,W8WE06QRJ69D,wifi-enterprise,,BC:E6:7C:4E:7E:8C,TOLIMA,,,2525503.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.92,,,,,,1,,48938-ZGYO669 VDA LOS NARANJOS,2021-05-07 17:50:37,2021-06-21T09:48:13.818332,,,,,48938-ZGYO669-AP-EXT2,VDA LOS NARANJOS ORTEGA,-73.20020307,,,offline
167,,CO,,,W8WK07GLZV89,wifi-enterprise,,BC:E6:7C:EE:2E:2F,TOLIMA,,,2525503.0,,,,,cnPilot e410,,Point,INDOOR,172.25.31.91,,,,,,1,,48938-ZGYO669 VDA LOS NARANJOS,2021-05-07 18:15:20,2021-06-21T09:48:13.818332,,,,,48938-ZGYO669-AP-INT,VDA LOS NARANJOS ORTEGA,8.0614101,,,offline
168,,CO,,,W8WH07VB8WJQ,wifi-enterprise,,BC:E6:7C:5B:B0:17,TOLIMA,,,2525525.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.93,,,,,,1,,48938-ZGYO669 VDA LOS NARANJOS,2021-05-07 18:08:43,2021-06-21T09:48:13.818332,,,,,48938-ZGYO669-AP-EXT1,VDA LOS NARANJOS ORTEGA,-73.20020307,,,offline
169,,CO,,,W8WL049VK71J,wifi-enterprise,,BC:A9:93:00:98:07,TOLIMA,,,677031.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.36,,,,,,,,48566-ZGYO656 FRESNO VDA GUINEAL,2021-05-09 18:40:23,2021-06-21T09:48:13.818332,,,,,48566-ZGYO656-AP-EXT-1,48566-ZGYO656,8.0614101,,,offline
170,,CO,,,W8WL04C8Z599,wifi-enterprise,,BC:A9:93:00:98:31,TOLIMA,,,677031.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.37,,,,,,,,48566-ZGYO656 FRESNO VDA GUINEAL,2021-05-09 18:40:01,2021-06-21T09:48:13.818332,,,,,48566-ZGYO656-AP-EXT-2,48566-ZGYO656,-73.25485,,,offline
171,,CO,,,W8WK078HJJRF,wifi-enterprise,,BC:E6:7C:EE:2D:78,TOLIMA,,,677091.0,,,,,cnPilot e410,,Point,INDOOR_48566-ZGYO656,172.25.33.35,,,,,,,,48566-ZGYO656 FRESNO VDA GUINEAL,2021-05-09 18:40:38,2021-06-21T09:48:13.818332,,,,,48566-ZGYO656-AP-INT,48566-ZGYO656,7.12674,,,offline
172,,CO,,,W8WJ0F8N1QT4,wifi-enterprise,,BC:E6:7C:E8:CE:92,SANTANDER,,,48708.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.61,,,,,,,,45508-ZZZY159 FLORIAN BUENAVISTA,2021-05-10 12:18:32,2021-06-21T09:48:13.818332,,,,,45508-ZZZY159-AP-EXT2,45508-ZZZY159,-73.25485,,,offline
173,,CO,,,W8WK07FM4XFP,wifi-enterprise,,BC:E6:7C:EE:2E:12,SANTANDER,,,48708.0,,,,,cnPilot e410,,Point,INDOOR,172.25.33.59,,,,,,,,45508-ZZZY159 FLORIAN BUENAVISTA,2021-05-10 12:18:23,2021-06-21T09:48:13.818332,,,,,45508-ZZZY159-AP-INT,45508-ZZZY159,7.12674,,,offline
174,,CO,,,W8WJ0CQJG340,wifi-enterprise,,BC:E6:7C:E8:3E:76,SANTANDER,,,48708.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.60,,,,,,,,45508-ZZZY159 FLORIAN BUENAVISTA,2021-05-10 12:18:23,2021-06-21T09:48:13.818332,,,,,45508-ZZZY159-AP-EXT1,45508-ZZZY159,-73.25485,,,offline
175,,CO,,,W8WK05WM5GC1,wifi-enterprise,,BC:E6:7C:ED:8A:EA,SUCRE,,,341090.0,,,,,cnPilot e410,,Point,INDOOR_47123-ZGYO420,172.25.38.243,,,,,,,,47123-ZGYO420 COROZAL CHAPINERO,2021-05-12 13:32:30,2021-06-21T09:48:13.818332,,,,,47123-ZGYO420-AP-INT,47123-ZGYO420,7.12674,,,offline
176,,CO,,,W8WL037LJ1BC,wifi-enterprise,,BC:E6:7C:EF:FE:2F,SUCRE,,,341090.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.244,,,,,,,,47123-ZGYO420 COROZAL CHAPINERO,2021-05-12 13:33:22,2021-06-21T09:48:13.818332,,,,,47123-ZGYO420-AP-EXT2,47123-ZGYO420,-75.18489565,,,offline
177,,CO,,,W8WJ04QMHWPF,wifi-enterprise,,BC:E6:7C:5F:06:F6,TOLIMA,,,82548.0,,,,,cnPilot e410,,Point,INDOOR,172.25.82.211,,,,,,,,30248-ZZZY677 ALVARADO VDA EL CONVENIO,2021-05-12 09:24:54,2021-06-21T09:48:13.818332,,,,,30248-ZZZY677-AP-INT,30248-ZZZY677,9.56311549,,,offline
178,,CO,,,W8WL03NGS689,wifi-enterprise,,BC:A9:93:00:31:C1,TOLIMA,,,82608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.82.213,,,,,,,,30248-ZZZY677 ALVARADO VDA EL CONVENIO,2021-05-12 09:25:50,2021-06-21T09:48:13.818332,,,,,30248-ZZZY677-AP-EXT2,30248-ZZZY677,-75.18489565,,,offline
179,,CO,,,W8WL03KTZHGR,wifi-enterprise,,BC:A9:93:00:31:72,TOLIMA,,,82608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.82.212,,,,,,,,30248-ZZZY677 ALVARADO VDA EL CONVENIO,2021-05-12 09:25:21,2021-06-21T09:48:13.818332,,,,,30248-ZZZY677-AP-EXT1,30248-ZZZY677,9.56311549,,,offline
180,,CO,,,W8WJ0C00VTPC,wifi-enterprise,,BC:E6:7C:E7:FC:1E,SANTANDER,,,2322277.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.62.165,,,,,,,,44652-ZZZY819 BUCARAMANGA KM 18 VEREDA BOLARQUI,2021-05-12 10:44:59,2021-06-21T09:48:13.818332,,,,,44652-ZZZY819-AP-EXT1,44652-ZZZY819,-75.18489565,,,offline
181,,CO,,,W8WL031ZCDS3,wifi-enterprise,,BC:E6:7C:EF:FD:86,SUCRE,,,341090.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.245,,,,,,,,47123-ZGYO420 COROZAL CHAPINERO,2021-05-12 13:34:14,2021-06-21T09:48:13.818332,,,,,47123-ZGYO420-AP-EXT1,47123-ZGYO420,9.56311549,,,offline
182,,CO,,,W8WJ03C82339,wifi-enterprise,,BC:E6:7C:5E:66:ED,TOLIMA,,,2315133.0,,,,,cnPilot e410,,Point,INDOOR,172.25.59.107,,,,,,,,48595-ZGYO565 GUAMO GUAMAL,2021-05-12 16:48:31,2021-06-21T09:48:13.818332,,,,,48595-ZGYO565-AP-INT,48595-ZGYO565,-73.2257,,,offline
183,,CO,,,W8WL032VLKH6,wifi-enterprise,,BC:E6:7C:EF:FD:A1,TOLIMA,,,2315133.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.59.108,,,,,,1,,48595-ZGYO565 GUAMO GUAMAL,2021-05-12 16:43:18,2021-06-21T09:48:13.818332,,,,,48595-ZGYO565-AP-EXT2,48595-ZGYO565,6.68997,,,offline
184,,CO,,,W8WL02X8N98M,wifi-enterprise,,BC:E6:7C:EF:FD:17,TOLIMA,,,2315156.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.59.109,,,,,,1,,48595-ZGYO565 GUAMO GUAMAL,2021-05-12 16:34:37,2021-06-21T09:48:13.818332,,,,,48595-ZGYO565-AP-EXT1,48595-ZGYO565,-73.2257,,,offline
185,,CO,,47878-ZGYO534-AP-EXT2,W8WL03L8CQ6G,wifi-enterprise,,BC:A9:93:00:31:7F,TOLIMA,,,52608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.149,,,,,,,,47878-ZGYO534 ALPUJARRA AMESES,2021-05-12 17:30:39,2021-06-21T09:48:13.818332,,,,,47878-ZGYO534-AP-EXT2,47878-ZGYO534,6.68997,,,offline
186,,CO,,47878-ZGYO534-AP-INT,W8WK04G0X4FX,wifi-enterprise,,BC:E6:7C:EC:AA:45,TOLIMA,,,52608.0,,,,,cnPilot e410,,Point,INDOOR,172.25.33.147,,,,,,,,47878-ZGYO534 ALPUJARRA AMESES,2021-05-12 17:28:27,2021-06-21T09:48:13.818332,,,,,47878-ZGYO534-AP-INT,47878-ZGYO534,-73.2257,,,offline
187,,CO,,,W8WH01SW6W4W,wifi-enterprise,,BC:E6:7C:58:E7:18,TOLIMA,,,2674475.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.50.84,,,,,,,,70393-ZZZY511 ICONONZO ETCR-LA FILA,2021-05-12 17:29:31,2021-06-21T09:48:13.818332,,,,,APOUTDOOR1,70393-ZZZY511,6.68997,,,offline
188,,CO,,,W8WH01Q8V1HX,wifi-enterprise,,BC:E6:7C:58:E6:C9,TOLIMA,,,2674514.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.50.85,,,,,,,,70393-ZZZY511 ICONONZO ETCR-LA FILA,2021-05-12 16:52:54,2021-06-21T09:48:13.818332,,,,,APOUTDOOR2,70393-ZZZY511,-76.45617837,,,offline
189,,CO,,,W8WK04CZ66S5,wifi-enterprise,,BC:E6:7C:EC:AA:08,TOLIMA,,,2674514.0,,,,,cnPilot e410,,Point,INDOOR,172.25.50.83,,,,,,,,70393-ZZZY511 ICONONZO ETCR-LA FILA,2021-05-12 17:29:32,2021-06-21T09:48:13.818332,,,,,APINDOOR,70393-ZZZY511,8.64452247,,,offline
190,,CO,,47878-ZGYO534-AP-EXT1,W8WL046DJVN4,wifi-enterprise,,BC:A9:93:00:97:9F,TOLIMA,,,52608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.148,,,,,,,,47878-ZGYO534 ALPUJARRA AMESES,2021-05-12 17:49:47,2021-06-21T09:48:13.818332,,,,,47878-ZGYO534-AP-EXT1,47878-ZGYO534,-76.45617837,,,offline
191,,CO,,,W8WF00R0WDWX,wifi-enterprise,,BC:E6:7C:4F:46:E1,SANTANDER,,,2365684.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.51.124,,,,,,,,46540-ZGYO405 SAN GIL VEREDA EL TABOR,2021-05-13 09:36:34,2021-06-21T09:48:13.818332,,,,,46540-ZGYO405-AP-EXT1,46540-ZGYO405,8.64452247,,,offline
192,,CO,,,W8WJ03HZ5B4V,wifi-enterprise,,BC:E6:7C:5E:67:7A,SANTANDER,,,2365684.0,,,,,cnPilot e410,,Point,INDOOR,172.25.51.123,,,,,,,,46540-ZGYO405 SAN GIL VEREDA EL TABOR,2021-05-13 09:45:54,2021-06-21T09:48:13.818332,,,,,46540-ZGYO405-AP-INT,46540-ZGYO405,-75.84963435,,,offline
193,,CO,,,W8VJ040LMFWT,wifi-enterprise,,58:C1:7A:E8:C5:0D,SANTANDER,,,2365647.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.51.125,,,,,,,,46540-ZGYO405 SAN GIL VEREDA EL TABOR,2021-05-13 09:47:13,2021-06-21T09:48:13.818332,,,,,46540-ZGYO405-AP-EXT2,46540-ZGYO405,8.69094298,,,offline
194,,CO,,43264-ZGYO416,W8WF012W9RFV,wifi-enterprise,,BC:E6:7C:4F:48:0A,NORTE DE SANTANDER,,,56568.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.164,,,,,,,,43264-ZGYO416 LA PRIMAVERA-SARDINATA,2021-05-13 18:07:15,2021-06-21T09:48:13.818332,,,,,43264-ZGYO416-AP-EXT1,43264-ZGYO416,-75.84963435,,,offline
195,,CO,,,W8WJ02TGNMX4,wifi-enterprise,,BC:E6:7C:5E:33:13,SANTANDER,,,3190722.0,,,,,cnPilot e410,,Point,INDOOR_45519-ZZZY090,172.25.125.251,,,,,,,,45519-ZZZY090 FLORIAN VEREDA LEONES,2021-05-14 12:18:56,2021-06-21T09:48:13.818332,,,,,45519-ZZZY090-AP-INT,45519-ZZZY090,8.69094298,,,offline
